Personas;Gastos;Ingresos;Categoria;G1_Alimentacion;G2_Bebidas;G8_Comunicaciones;G9_Recreacion;G10_Educacion;G11_Restaurantes
5;2179779;1927500;2.Medio;455811.7294478463;21879.134480409288;87350.76863974605;138222.08148797412;81500.0;212818.9480673455
5;935119;1530500;2.Medio;306844.20129394537;14053.3330078125;55000.0;13236.6669921875;140833.33333333305;32240.000366210952
6;4865894;777500;1.Bajo;627139.2466104082;41085.7285986549;134125.77587536265;556692.8273704123;1106333.3333333335;237076.9964667264
2;678587;985240;2.Medio;157352.0;101280.0;71000.0;137369.56521739115;48833.3333333333;42260.0
3;1619388;1653490;2.Medio;208138.0;2000.0;44137.0;107570.01715265866;261499.9999999993;41680.0
3;773817;305000;1.Bajo;311031.9495157507;5360.34967948358;20333.72731034148;115866.72864858936;144250.00000000003;34566.16624798974
4;1045096;1500000;2.Medio;310896.0;18740.0;78609.3831775701;26589.999264110702;2333.333333333333;87000.0
5;1193698;640000;1.Bajo;275701.1906067112;15708.28577754847;36886.85528192899;479032.0030501743;8741.346185159773;26769.10943263876
2;511715;185246;1.Bajo;76573.875;69108.6875;63990.0;33915.9375;10600.0;73995.1799242424
5;1180312;1254058;2.Medio;177201.3228084959;421.736627107079;51535.460315912045;196125.9967518045;74300.0;33891.597982411084
3;940907;1940000;2.Medio;266104.95918497187;388.37076366450896;46056.72758877779;53576.72032805205;185833.33333333337;35565.8716711919
3;2016165;3954526;3.Alto;173739.02500703983;48483.475572713825;122379.0;215570.9399739811;57500.0;425138.9664288069
4;772594;1414291;2.Medio;203246.0;11800.0;68810.0;15083.33349609375;115833.33333333369;21780.0
4;2187421;2757189;2.Medio;146925.8918663166;30079.02136718028;50000.0;145892.47120851537;29666.66666666673;60324.62829818423
4;650035;810000;1.Bajo;260068.88538216136;46073.748046875;4843.75;37825.0;35000.00000000003;37150.36642022533
3;1685758;2980062;2.Medio;199487.6293181823;37361.24882235228;106532.92565415466;336600.7051371873;75416.6666666667;169179.1018631108
4;1729897;1654216;2.Medio;334143.094434992;114866.79328572047;157727.74581777176;77765.06959864673;16666.666666666635;105741.63125290805
3;2565473;1930000;2.Medio;113053.74245733897;3664.8555227155466;110203.87328146228;101114.84033996816;78584.31126325627;252043.3190841295
8;1386355;1174646;2.Medio;301701.3125;25962.5;73000.0;73446.09848484854;83750.0;69362.5
5;801731;1260008;2.Medio;171444.0;14000.0;70000.0;11648.35164835165;32083.3333333333;73298.4615384615
4;583773;830002;1.Bajo;201615.9316198336;35484.408429573814;20894.037660710237;1964.8582761090006;2767.27053073761;32719.191735197608
6;1429154;1157000;2.Medio;547982.0;54000.0;15147.0;95346.66666666667;6666.666666666666;151287.03296703298
4;2887725;1314268;2.Medio;452269.41222110135;27022.72664070435;117594.36857162019;112409.25197812742;92875.0;329364.4525298915
3;637691;705300;1.Bajo;219518.19487112414;830.190210840707;33142.63841714969;43297.8938683815;6958.333333333337;83142.51668997013
4;828277;856667;1.Bajo;100579.0692249964;2573.58965360619;50442.179093164035;271690.14286698273;1125.000000000001;124648.46668031365
2;964726;498596;1.Bajo;231630.01122761975;240.95233131887997;47941.39901759748;4236.697471624385;403742.76666666626;53050.433404370146
3;1410279;1200000;2.Medio;428939.7764714654;50657.900151062604;47057.48328211132;12023.417570014159;30000.000000000033;229257.47536175232
5;879162;1150000;2.Medio;300351.76625503;16663.33718028269;10674.191520390312;195425.33881516743;3192.3262665881766;10571.17656141066
3;1433499;1229120;2.Medio;297296.276063226;1268.77969922785;71217.99429292987;61068.36416779749;135000.0;15471.97774136338
4;2534948;2850000;2.Medio;99436.99416809034;261.64827807191;148924.07575301218;132544.3779759912;430833.3333333337;34065.91580137178
2;1359900;655000;1.Bajo;128645.4206629263;107974.33994427655;171751.69319803643;82335.62511199391;380581.0;48217.406560685165
4;3117336;3821667;3.Alto;227184.0;60330.0;209266.4485981308;65744.4670050761;259106.66666666666;699592.3147208119
2;528431;1543543;2.Medio;90199.43796331732;402.123383375967;86119.09048330688;628.667342497304;103166.6666666666;52187.78104868182
5;574319;565000;1.Bajo;162480.000793457;33799.99975585938;26000.0;40080.0;27916.666666666668;52600.0
3;946307;831424;1.Bajo;195661.74711174314;803.4425199851829;43380.54278564715;81362.32735030961;36691.66666666667;112151.17301485811
5;578238;1275000;2.Medio;130296.87518310547;6393.75;26739.99975585938;36163.91304347826;1833.333333333337;77986.0597826087
3;902604;942000;2.Medio;111052.0001220703;4780.0;26000.0;49158.0;137500.0;18560.0
2;547766;908369;2.Medio;78556.9758904049;1947.5630195621802;42126.398329626485;94834.27645967825;145000.0;5964.54826307097
3;560027;790000;1.Bajo;41737.8591004427;980.53765295688;7168.470233624902;60189.00857848092;141666.6666666667;8169.63179749372
2;1401229;980000;2.Medio;425202.9831467596;79250.16429446083;24151.35625900873;21984.56989741892;691.583629120999;355279.53947720927
4;672329;787190;1.Bajo;177613.69802853581;27355.31239033255;52538.905769793666;30594.213006285572;166.6666666666666;45930.27603654178
3;433227;800000;1.Bajo;76753.74773709879;5128.452951141496;47014.73930368586;38140.782453060834;65931.6666666667;4602.726511994001
4;1903831;1352000;2.Medio;684191.473645827;11035.036665711239;173587.57643664264;12924.259567287441;286743.81767756626;32168.9476194628
9;1430274;2207500;2.Medio;442925.02325431263;35435.53596285223;33854.53189037148;75512.055812454;1942.80401075439;190969.01632872832
10;2196425;3807599;3.Alto;308519.6941049761;130964.5255391614;108605.04844049545;91216.81155864216;221083.33333333302;435852.33070669125
2;2045983;2471131;2.Medio;236826.52388380896;3685.38217286505;55437.92247746717;25209.728256263523;6603.623184425649;63349.39048681124
3;873558;1715272;2.Medio;113824.0179676418;699.850347738716;62110.24418565719;110752.59246875896;47264.64000000003;67369.47139966892
4;2947433;4068788;3.Alto;240473.27973123;75599.0781179031;111003.62401589954;53719.12046404382;328500.00000000006;281045.7907178952
6;1645039;3288109;3.Alto;255505.43192014625;142.204214786908;63427.01883035512;270562.5365271515;28008.63526536884;149333.50952142867
3;3763954;6909000;3.Alto;362368.57382265;38747.5661809302;486427.81814810843;249237.0100024006;778597.8265782907;233757.050561048
4;596128;680000;1.Bajo;194829.5420839009;48528.31245480088;984.205078332854;30155.46769183257;49166.666666666635;17543.3584225127
4;1377665;1575000;2.Medio;458622.158057259;14313.811909831946;25553.917323423775;10090.60389809165;135666.666503906;82361.07158105618
4;3909628;5551887;3.Alto;387106.0159233108;43802.19803373097;119504.85466037094;522599.27451107634;132666.66666666666;343435.3158543464
4;937327;801739;1.Bajo;66906.26696777347;2438.66674804688;66970.0;89087.11070421012;198350.00000000035;210417.66886901908
4;3291570;3538095;3.Alto;219902.0;22760.0;50000.0;267670.05076142144;457750.0;420041.82741116744
5;364197;607000;1.Bajo;71994.82694148007;209.182465079496;17418.56809691877;26231.49653254048;37866.600278723665;729.3680345016
2;2486044;3432370;3.Alto;156239.44822407805;38941.85021207025;104885.2840717533;90005.90113008868;160000.0;67250.50940976353
6;1357232;2095399;2.Medio;582490.0014343263;31000.0;32000.0;76633.3359375;416.666666666667;19302.666748046882
4;637121;1153761;2.Medio;110351.733215332;6200.0;78033.3334960938;21666.66662597656;416.666666666667;62806.0009765625
3;488279;763545;1.Bajo;178293.40069580093;5745.33349609375;34640.0004882813;2916.666656494141;416.66666666666697;6179.33349609375
4;600931;325000;1.Bajo;198280.13265991217;5166.66650390625;56470.0;42473.59956868488;32500.000000000033;59416.66540527344
3;514710;458750;1.Bajo;129052.2472002995;47707.92472740929;130018.54299422946;28888.146824197007;1250.0;23286.11114370723
3;920998;390000;1.Bajo;382186.0027799039;2412.7403002558;21439.542899841283;82695.47344273893;16833.33333333337;67839.18678037223
6;2184162;700000;1.Bajo;316625.731628418;25147.2001953125;52890.0;55009.45574909489;120833.33333333301;9300.000366210941
5;349029;412500;1.Bajo;62402.68416920635;4034.8679888553097;50904.990813520286;32354.511542472024;66666.6666666667;6086.7856599631195
2;1801127;3814800;3.Alto;9503.70024423205;342.533242193961;38076.75296061188;137434.93677108243;1325.53528914858;1285.0852369210002
5;964382;925000;2.Medio;213635.07814486919;22433.5593988675;64371.11023013836;126865.06465965066;1179.125147893832;33011.08793539177
4;636757;1512100;2.Medio;142338.91372101742;3834.277298044516;34563.65922251836;1147.94656740008;53333.3333333333;6421.85261796993
3;1925979;1917832;2.Medio;279031.0;15945.625;82400.0;127508.12481689457;280000.0;51882.375
4;695265;470000;1.Bajo;128410.10608604082;19656.486368363177;40048.36333831482;13074.029403899014;916.666666666667;6287.071734077275
4;5960727;2266414;2.Medio;768272.6516501707;6903.349353350387;146027.63619332275;209697.0464438016;733333.3333333334;400293.7606227973
3;1033110;791451;1.Bajo;145847.4287229923;442.335721713564;66255.7748125364;73697.09636215975;60000.000000000065;14199.98802095332
4;1444136;2500000;2.Medio;49152.0;7200.0;105000.0;78977.9416964659;485080.83333333343;71700.0
3;1363432;1172224;2.Medio;190832.52840358432;16552.83642035813;56580.3600597778;41891.13188600417;326291.6666666667;200994.8603206461
3;699539;506718;1.Bajo;278019.2030275198;2131.25;86142.8571428571;4515.41650390625;3333.3333333333367;38718.41176839856
4;1941712;2817204;2.Medio;544649.7084342903;282.18165266475603;117548.48279798919;151441.79371977146;343010.4166666667;117464.2010909873
4;1317916;1900000;2.Medio;265007.535522461;42904.0;164616.4666666667;29808.0;224999.9999999997;24830.82872928177
6;727323;2937500;2.Medio;81142.5;3293.75;65990.0;61445.652173913;230416.6666666663;18793.75
3;1606728;1300000;2.Medio;183049.1875;4843.75;51000.0;385785.52125850343;187666.66666666706;209695.4272959184
2;1072035;732000;1.Bajo;175690.47908545026;17461.461661694004;31741.258658121293;132.774542735431;617199.25;260.099357481601
4;2373151;5167006;3.Alto;213869.15103088468;143.06420933811398;101449.72222250822;71456.64349982743;98053.62993932255;125655.04201138967
4;1850776;1580000;2.Medio;83850.00024414062;6000.0;144830.1886792453;68671.32075471699;46100.0;69309.0909090909
4;929545;1010003;2.Medio;219708.00030517575;47540.0009765625;73000.0;29293.33337402344;14583.333333333332;130000.0
2;1060106;631762;1.Bajo;509839.9999389648;47960.0;35000.0;64200.0;150000.0;9800.0
3;1169726;1020169;2.Medio;197712.40388254198;19875.47552710177;47356.596042874226;115614.31042852953;3999.9999999999973;64716.83473806458
4;583240;583394;1.Bajo;194250.0;6000.0;28990.0;79760.0;47583.333333333365;22680.0
3;1988124;1069338;2.Medio;258237.95098123205;21583.698341415264;99021.25312415531;81243.93563693835;313333.3333333333;51676.834841297736
3;5026560;7195676;3.Alto;505078.4265148611;62668.56680380922;114481.3135655598;235492.7471955182;16509.0579610641;951871.837422965
6;483409;922222;2.Medio;116219.00676316224;224.003275717075;60704.154110036834;8641.201778633987;22950.181306820617;6672.163185187205
4;734324;826039;1.Bajo;253339.75024414062;14318.125;71740.0;7672.5;5166.666666666671;84571.875
5;2844890;2070000;2.Medio;347393.751953125;42080.5625;117430.1886792453;141396.03906250006;360000.0;134579.8318527919
5;774265;544960;1.Bajo;291884.5008569151;6228.9036484796225;62670.85859484346;50851.43146613589;111.851351417714;108.438094114335
6;973759;829138;1.Bajo;412646.7298124674;30476.383026715193;26190.0;37803.2442539623;1125.0;73805.73094862571
4;1741946;2000000;2.Medio;285506.20784762414;19721.77611847673;317837.0600710414;86450.83011547088;133375.0;203457.31491147328
4;1200583;1590000;2.Medio;117061.9042566943;15522.619117456923;71207.39130434784;54375.66408867919;35999.99999999996;128608.02889915902
2;361054;218563;1.Bajo;162158.12820343132;5058.346314007172;50664.583333762326;23135.02598215592;8830.444908983876;805.103041275393
4;1819787;2943702;2.Medio;401302.0;75340.0;102339.0;118843.62278150473;474333.333333334;49470.1739130435
6;1048123;710000;1.Bajo;113477.7390711654;260571.2212871853;59528.253927043865;15181.23277319666;2495.9501088785837;642.396353352722
10;1571059;875566;1.Bajo;725291.867707153;67193.82597880768;79970.0;46370.8112119976;279166.666666667;136871.17068189313
8;1731869;1350000;2.Medio;360414.7008786632;38055.424681742275;10013.818097531972;170610.51667954618;239000.00000000003;23399.431225254648
5;884687;980000;2.Medio;258974.00396728545;18600.0;43990.0;42100.00012207032;166666.66666666698;45756.00048828128
2;1205631;607090;1.Bajo;176643.8122558594;6355.0;67760.86956521739;96555.39766483521;396084.6666666667;37936.25
4;693507;167500;1.Bajo;150375.03991876586;4507.407441444145;31416.618470772028;15997.768251874028;389753.5833333329;4091.010545938791
5;662114;590500;1.Bajo;259627.97670835012;36422.64349031381;54444.31942521106;11623.97042482269;2290.3379793969398;3841.70400219204
5;1817419;834000;1.Bajo;919400.8413424597;23158.36794514593;11450.568150471365;14314.58942348417;92416.66666666663;103025.68593586072
4;522861;350000;1.Bajo;210150.03726130156;74.7171189756636;30012.837457543472;33120.473370437176;8333.33333333333;25657.397842778137
4;2037213;2100000;2.Medio;264356.5089241988;138.980015361027;52098.63232977249;125991.12746474548;207623.39043721757;19907.609580050543
4;4673453;3340000;3.Alto;442777.1339721681;61979.33203125;109500.0;164735.701459925;335166.6666666666;725885.1581037343
6;2912109;1200093;2.Medio;304896.68380872;22742.45861507019;110853.0448816922;83045.1516410364;715845.8333333336;158306.84527318677
3;1040889;1257000;2.Medio;112592.64110967256;4658.968795391601;108022.84591923308;207.879329304632;427500.00000000035;18552.559386301407
5;1435017;850000;1.Bajo;409404.8847646724;15782.54541814422;33870.121463077936;110461.6401458825;91666.66666666674;62986.4093946006
6;1558972;1476640;2.Medio;380092.0692780604;140.302145632079;25254.105892498297;62327.915492327906;531499.9999999997;429.68515556588994
3;857554;755696;1.Bajo;197890.75792403048;36808.479159355506;46035.92705131958;103398.63639126955;187333.33333333328;8002.896145314547
3;3038457;5340000;3.Alto;153755.86764526373;62185.998535156294;42720.0;55328.82812006788;367403.7466666667;226723.977112433
4;1135576;3570000;3.Alto;263899.0320750256;703.80075187574;77546.02627168628;56258.96008909842;77305.27876373666;34030.11931678903
3;1107736;1341015;2.Medio;289412.3370255935;85714.11526294822;62191.420755814885;197250.84286393024;33000.0;82891.54847317984
3;605798;900000;1.Bajo;126510.93042513411;317.409383855325;43054.535420329434;496.228078448918;2333.3333333333367;66278.75645581847
5;3795877;2127799;2.Medio;524978.791955081;42334.43599229515;160876.37043496768;130592.81014319077;556750.0000000005;183370.77738583894
2;810533;1237602;2.Medio;25556.39984130862;3306.66674804688;41837.8260869565;10163.934426229509;114833.33333333333;71506.66650390625
2;797169;587000;1.Bajo;194087.03237074334;16027.599770036393;125204.0434782609;521.930473080416;26250.00000000003;81720.35482605352
4;2782513;2330979;2.Medio;275849.3186067998;4954.414457814577;95881.94789344388;159303.01107004075;945.184684751047;535465.0237981613
4;1437575;1345000;2.Medio;226422.753043065;7205.98686567725;60031.18170902505;84163.36085485585;82717.83484017402;12431.38260517109
1;197615;180000;1.Bajo;71646.50023374488;142.204214786908;7447.018830355118;1588.762481560359;550.3019320354709;533.5089110770671
2;964768;15700000;3.Alto;59799.99987792969;42000.0;90000.0;26345.79439252336;171666.6666666663;32000.0
3;436070;919291;2.Medio;82501.4626689345;472.092852083386;45081.11222740228;24181.805460091837;144166.666666667;25664.56745115246
3;3745600;4257920;3.Alto;174271.98009147993;838.8293777222681;149393.12274817814;164498.4638492724;271416.66666666704;526634.1429664448
4;708999;1357500;2.Medio;150426.0;12400.0;43960.0;13874.712084068138;58333.33333333337;16080.0
3;662968;369244;1.Bajo;112831.1370992934;248.914374309724;50042.76700916696;13884.59452320808;1766.66666666667;50284.817719134044
5;804720;700000;1.Bajo;255454.79610734683;11686.252805078919;42441.50475283921;42517.6081239263;44499.999999999935;10608.15117147702
1;470654;693898;1.Bajo;167434.6902050595;27.307621591412698;36304.59148565403;7451.058932037329;105.675045873756;3757.64878482245
3;784650;675000;1.Bajo;239656.653291762;83656.61679214601;57702.99258350826;33447.19222086565;96791.66666666666;99045.72699830832
3;479454;300000;1.Bajo;189016.28905359792;354.491220028982;5060.906604122917;63680.86718570521;37500.00000000004;11185.65420962506
2;453773;575000;1.Bajo;62012.42293109238;191.202507585829;19386.903783517075;28212.000132735444;461.055752747333;14657.420204411388
4;2024210;3726250;3.Alto;453892.3125;14492.5;100408.0;257413.3254716981;166666.666666667;214124.75
4;1420564;1596292;2.Medio;130385.99990844728;9106.25048828125;114414.78260869559;53028.75;222183.4635416667;43477.5
4;1495208;2250077;2.Medio;361438.6225956541;39383.6770892842;44410.68160222038;24883.002882508426;145000.0;93912.19508103037
7;1281256;2693221;2.Medio;319197.2076022355;29446.86049425069;75011.87704184446;76409.31299732166;35833.333333333365;123278.2775662491
4;218934;570000;1.Bajo;53020.0;9200.00006103516;33644.8598130841;14515.07537688442;3333.3333333333367;19400.0
4;1889873;3987478;3.Alto;193138.2661743164;16014.6000976563;173000.0;8662.66665649414;140000.0;23684.0
4;1536120;496128;1.Bajo;242536.468826758;3873.0101380423903;40346.593983652805;1740.8463623301998;222.03474408621497;21715.45293409975
4;1841979;4371100;3.Alto;299400.0008544923;35940.0;221800.0;12182.74111675127;71666.6666666667;180027.4111675127
4;758151;1140000;2.Medio;190609.0977100537;12690.55742705172;42390.96772933578;5528.221026758152;288125.0000000003;24503.323749485542
2;544287;447000;1.Bajo;173157.3458351474;24.9057063252212;12004.279152514491;2038.936816051446;92333.33333333333;33043.308438435226
4;1056810;1493000;2.Medio;145328.9122050708;8566.594251998518;61701.30427856471;39968.911306459566;216666.66666666634;103882.93490352664
1;526230;160000;1.Bajo;113850.0;20200.0;20000.0;16000.0;28250.0;21345.65217391304
4;664605;950000;2.Medio;241294.31274414062;41268.75;20000.0;11721.01432999321;24833.333333333303;3855.62475585938
3;1429037;950242;2.Medio;157076.38706377655;923.275288231221;62960.6317496726;96530.57782706946;20833.3333333333;242759.01493063054
3;1154628;1231927;2.Medio;138075.5220060041;37271.212574251156;40393.66243071792;42606.26121003344;135478.333333333;40673.41909400068
1;3506628;2795251;2.Medio;97984.8561233247;603.615540421556;102453.05173658284;43411.319073521394;557.728733162096;186604.4577529829
5;3071009;3160000;3.Alto;615514.271053021;123383.47067519264;122069.12733388624;225704.69071043783;465000.0000000005;201615.71251546466
4;1089429;1018478;2.Medio;219159.66619873059;8246.0;98850.0;7439.890690037461;117200.83333333327;57143.334106445334
3;1156495;1763000;2.Medio;200164.00018310547;85800.0;40000.0;70400.0;433333.3333333333;30700.0
3;708198;279150;1.Bajo;136173.32849542415;856.147518457414;70280.43174572955;17148.47472558208;24166.6666666667;2622.0117874776897
5;949160;933000;2.Medio;312768.0002441406;28379.9990234375;74000.0;28140.000488281297;66916.66666666663;25860.0
5;3683482;3411426;3.Alto;418162.88434398896;25205.0547481038;95743.18148293787;491172.02107464266;67760.38801509507;154846.352442709
5;3923706;4758226;3.Alto;713435.8347419732;804.246766751935;162257.18096661376;203138.59073152533;245333.33333333372;206456.52615247108
3;1369846;1890000;2.Medio;294184.7361534392;581.133147588495;18089.84689200478;33795.77200329846;80416.6666666667;108126.42750329159
4;2543014;3132067;3.Alto;249710.07586682757;506.032065640317;127086.94346419338;355627.1683126027;226249.9999999997;225253.5096482237
3;1506983;1568000;2.Medio;211721.77178332763;125440.47945568257;87712.67757139994;20396.34354616516;191666.6666666667;181860.84500516273
4;646153;408000;1.Bajo;117176.14548177192;64252.27661693568;69228.27159808831;36847.2093722989;1833.333333333334;14278.808068796727
4;1108000;611000;1.Bajo;179924.00164794928;25006.666748046882;34400.0;36359.781420765;80083.33333333328;218648.2534006255
6;2105380;1889650;2.Medio;485114.70652370073;25735.897184647998;54421.79104307662;123398.36901867116;27250.0;111677.9891019769
2;2763083;2620000;2.Medio;534491.9637310251;1452.9154650545402;105220.9513656154;94191.26695569069;305000.0;259305.7778900485
3;2129676;1865226;2.Medio;208337.6391987011;8146.03804723522;75384.73523147033;129400.24546860973;885083.333333333;91021.23043092703
2;1184915;1270000;2.Medio;197453.1091484029;21431.55965756301;92502.20566067679;25792.229212756338;234166.6666666667;177710.5607511072
4;1011822;160010;1.Bajo;70014.0;1320.0;53000.0;1800.0;71250.00000000003;28040.0
5;1817009;1700000;2.Medio;293994.9370995021;2854.48619855142;71952.59597130014;160833.63154865167;103415.17507770337;237326.7637607157
2;1159880;1404454;2.Medio;80106.234670878;7573.926600689008;52914.2383630676;60021.5403704578;295418.17632684374;97052.34127124365
5;1210852;630813;1.Bajo;185286.67434551913;26352.701770772277;70509.60775111972;27157.89841941635;5326.319690934166;90422.65134091387
5;737361;869000;1.Bajo;201023.17376115717;48374.36519576154;41630.4347826087;41754.46663905373;8499.99983723958;1759.03367251142
3;725499;1013952;2.Medio;152023.8771156875;52576.7505328701;66183.76752055972;3099.334341337852;2242.986357600833;29007.27828188236
2;3065977;8602900;3.Alto;295383.98588189104;182231.7142941771;84149.76760354698;432058.9589214337;125.342194242218;253504.3582682696
3;2315925;2800000;2.Medio;106824.57084461847;334.48087438970697;104057.4685437949;44561.51624332977;84166.66666666663;202162.09798835433
6;2404155;1800000;2.Medio;549484.0012183621;36956.261534577396;83270.69890524237;351160.7064019885;175166.666666667;273719.885308437
4;1992489;2732219;2.Medio;297278.681321318;16011.48094349655;128056.04464930021;156607.30215705108;364999.9999999997;162487.61063578396
4;673663;450000;1.Bajo;280601.2360233794;18981.14126504424;41855.830502898134;7787.363210289191;1666.666666666667;33009.0252865455
2;2150991;2662251;2.Medio;357947.3125;92722.9375;68650.625;156036.25;72000.0;113534.33673469389
3;538011;672104;1.Bajo;201696.3805460458;3960.0;16000.0;29000.0;20875.00000000004;2250.0
2;1331049;688726;1.Bajo;281236.0;15400.0;78970.0;117822.39756325436;296249.9999999997;23300.0
12;668636;2212100;2.Medio;197800.00048828122;124000.0;22500.0;36000.0;291.66666666666697;9000.0
5;1155350;2533488;2.Medio;202303.4036146313;55517.52798072247;89187.5;25600.29339205664;251250.0;178402.96835246278
4;5103397;7355460;3.Alto;476085.10355643806;29882.45174345703;189890.7769849538;1219839.4722664708;447072.45694444416;404643.20467193244
1;559487;160000;1.Bajo;25273.970924555113;19.3605745587891;60.859949947628095;6816.15689087766;449.92155982144186;72.63525252162151
7;1084722;804586;1.Bajo;384416.5208707166;18457.47915980103;5000.0;60000.0;61666.6666666666;28579.99957275391
2;3900574;5013816;3.Alto;92008.0;25196.0;60990.0;863141.5652173915;654520.0;458310.1739130434
2;545197;458554;1.Bajo;79165.6580991679;1422.0421478690803;4470.18830355118;52810.346367287224;95503.01932035471;18335.08911077067
2;1041771;384500;1.Bajo;66971.63127202947;20026.000244140683;30000.0;39533.33203125;370999.99999999965;61566.00053405769
4;1215729;1350000;2.Medio;298508.1201394853;239.09478072212397;120041.07986413912;136464.74670512188;34166.66666666667;90732.2445254614
4;1428009;1144282;2.Medio;232304.9167029479;12898.114126504424;88322.96622785991;152092.44190478523;39733.333333333365;22625.50942804458
4;1550347;1262131;2.Medio;435439.3527619078;8916.89939149939;132638.60172381156;22514.103267145896;220.87225851508302;47057.86816843935
11;2562616;3815603;3.Alto;837347.2070007324;30131.999511718797;97370.9527064732;137626.62259205466;204750.0;225223.6557988975
4;1273133;2042000;2.Medio;366937.89289597934;59436.10728712612;70000.0;56875.61930193223;71666.66666666663;173842.6395939086
4;672953;923915;2.Medio;154322.13537597662;9175.999877929691;52056.6667480469;35093.58182499634;57500.0;129890.00146484384
3;1148012;440000;1.Bajo;324311.0260140125;23617.70305414368;76000.0;73375.31152911679;259583.3333333333;29318.173378068
4;370696;250000;1.Bajo;134029.4789019138;21063.52158636761;24066.66674804688;10276.2430939227;14166.666666666668;31000.0
7;405165;1158667;2.Medio;130600.0;3400.0;11900.0;6600.0;666.666666666667;14000.0
2;1755447;1452252;2.Medio;365383.0695472392;26576.504876240477;104921.09397609542;20009.736071849726;474.069423187782;47819.60271446683
3;7645283;5000000;3.Alto;916689.007377055;87303.65531692716;157398.8408868609;1283808.6966446212;457499.99999999965;227381.6002915443
3;3810392;3161981;3.Alto;514988.65417571657;129661.87251819982;201943.12166503066;128754.768764911;431844.1412362499;167489.823979219
6;1018193;860200;1.Bajo;301451.5752147338;46386.6751649565;47816.31809666137;2063.233468499461;161416.66666666704;22643.806392841834
4;4053854;2003612;2.Medio;319180.0;19788.0;124033.0;198306.32440071818;174633.33333333334;78311.7802197802
2;1445742;2240215;2.Medio;221720.26660156253;47884.666503906294;48500.0;56649.83903488009;427499.99999999965;131972.3238833649
4;968746;680016;1.Bajo;377587.41022918397;10000.0;21000.0;28872.75361301588;39875.00000000004;8784.589770816054
4;1659120;1311000;2.Medio;412296.0000610352;86800.0;62100.0;33508.642195295775;111666.6666666667;107857.82620902687
4;2161128;2230139;2.Medio;434130.44439163647;38361.81425622776;84446.58547893065;36814.67684732729;2500.0000000000027;174716.14022371138
6;5978513;6878567;3.Alto;1065442.3841336574;488927.1632823645;129936.65305111236;253685.50071538822;482375.0000000003;357773.2779478356
5;1724463;2150000;2.Medio;434601.43542634137;1372.5811316997099;126645.3528190698;60354.51805978066;1250.0;145469.89372863923
5;1815000;300000;1.Bajo;228053.4375;43380.625;79000.0;102763.4241931951;180000.0;20285.625
4;2924748;3154522;3.Alto;188097.6664075484;62539.57391816264;85551.59071098335;204009.95569816383;220503.01932035442;87012.14149232759
3;1808922;2449296;2.Medio;110993.1081838735;2140.23036354734;121252.30127866419;7345.97039268759;137499.9999999997;102678.22547252534
4;7990213;4619504;3.Alto;427812.4003295901;25358.0;140000.0;673581.0440341254;987566.6666666666;306902.6781669574
3;1444897;2220000;2.Medio;92182.375;14415.0;43849.05660377358;120613.6875;70416.66666666667;16275.0
4;1423532;1150030;2.Medio;288123.54754552845;9865.42722168577;75895.01989427423;211011.60198069154;39583.333333333336;202371.9795417203
7;1840792;1517381;2.Medio;499813.678932079;80776.31990825344;136960.0;69940.0;260416.6666666667;81420.0
3;500699;1309500;2.Medio;124764.66760253903;28933.333984375047;25000.0;413.333343505859;1250.0;24180.00036621094
3;2909374;3086250;3.Alto;440308.0001220703;50920.00048828125;122125.6956521739;87902.66019515149;134126.180833333;95256.989010989
2;795270;650000;1.Bajo;355076.06659587834;16000.0;64014.953271028004;91299.29862939229;1500.0;11583.93340412174
4;1017786;1500000;2.Medio;331195.9630200131;31477.049989075826;90117.47224517018;59524.13647244317;36833.33333333334;10133.26467678697
4;1224106;1797830;2.Medio;288956.9716531526;12410.05740966629;48322.024779761785;76415.98281373913;57083.333333333336;11569.98929003206
11;1020931;737850;1.Bajo;585384.0014648438;51700.0;12670.0;25533.33333333334;42500.00000000004;51980.0
2;2163676;1774035;2.Medio;97410.96030718139;6678.38472643139;66147.44092866401;371332.0459678153;111875.0;167597.1546375907
4;1403086;1234096;2.Medio;179421.4908017144;8113.967596048329;70002.82319370176;7252.68065876751;15000.0;8081.905658729096
4;904989;820725;1.Bajo;144999.98976015358;27686.79401505752;134965.679864738;7223.85174574916;90583.33333333337;107467.13545599059
8;820064;1264175;2.Medio;208175.33432006836;47533.3334960938;26000.0;82725.59514802138;416.666666666667;13640.0
4;1387171;2295465;2.Medio;226104.2511984513;16899.63540735729;41188.89120694266;151580.5540886122;89583.33333333328;201791.86847125262
4;625587;289800;1.Bajo;222294.42856440728;171.572650329851;14496.145111278029;25281.565333367646;5249.999999999997;65191.454488831754
2;3947617;4376042;3.Alto;338829.9579589343;27740.302957377655;110286.62014143814;467089.0690019743;127499.99999999971;287879.35046336736
5;4647124;1370103;2.Medio;954879.3354546379;50284.91301203539;141684.6644023185;91664.67317692706;493916.66666666704;143364.77107653048
3;2094582;413500;1.Bajo;170001.65954452602;20427.97973022683;112982.0;147726.22624362248;506666.66666666704;220599.79591836728
6;4821423;3727791;3.Alto;777012.5801604257;15897.45068753379;232291.47746280074;347536.07468044857;377333.33333333366;121994.8386441328
5;1633887;2217620;2.Medio;159531.26950446286;24009.746078304615;108980.0;156057.1386994395;237499.9999999997;271783.6134690046
